   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      1    -11      1      1   0.00  17.29  16.57  -1.46  -1.46  -0.22  -0.22	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  14.93  12.63   0.64   0.64  -2.96  -2.96	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  18.83  18.77  -1.54  -1.54   0.40   0.40	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      0      0   4.68  16.00  12.89   2.01  -1.48   0.78  -2.32	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.80  11.55  -1.45  -1.45   0.34   0.34	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.39   9.79   1.62   1.62   0.07   0.07	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.56  12.47   1.46   1.46   2.05   2.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      0      0   3.03  12.57  12.47   2.14   1.46  -0.90   2.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.45   8.54  -0.43  -0.43   1.00   1.00	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  18.11  11.18  -0.28  -0.28   1.11   1.11	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.66  12.96  -1.41  -1.41  -1.57  -1.57	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  33.60  33.43  -1.24  -1.24   1.75   1.75	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.32  10.95   0.05   0.05   0.13   0.13	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.32  11.23   0.45   0.45  -2.20  -2.20	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.41   8.42  -1.19  -1.19   2.07   2.07	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  14.12  13.97   1.21   1.21  -1.45  -1.45	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.23   8.67  -0.60  -0.60  -1.98  -1.98	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.12  10.70   0.55   0.55  -1.32  -1.32	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.27  12.08   1.25   1.25   2.12   2.12	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.75   8.68   0.11   0.11   0.29   0.29	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  25.41  25.14   0.18   0.18   2.08   2.08	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.04  17.65  17.82   0.90   0.88   0.77   0.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.02  22.38  24.00  -2.20  -2.19   2.14   2.15	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.03  12.51  -1.61  -1.61  -1.86  -1.86	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.19  10.11  -0.60  -0.60  -2.35  -2.35	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.39  10.30   0.81   0.81  -0.93  -0.93	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.03  33.19  32.70   0.20   0.20   1.55   1.53	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.01  12.69  12.90  -2.02  -2.01  -3.04  -3.04	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  14.71  15.12   2.43   2.43  -3.14  -3.14	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.00  15.84   0.38   0.38  -0.08  -0.08	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.08  12.07  -0.35  -0.35   2.35   2.35	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.11  10.01  -0.97  -0.97   0.50   0.50	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.20   8.04   0.42   0.42  -2.17  -2.17	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.02  11.11  11.07  -1.28  -1.28   1.24   1.25	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      0      0   4.17  10.68  16.43  -0.65   2.35  -3.10   0.28	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.09  13.64  16.43   2.34   2.35   0.19   0.28	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.03  10.55  11.17  -2.31  -2.31  -1.67  -1.64	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      1      1   0.17  10.55  11.10  -2.31  -2.32  -1.67  -1.84	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.17  10.10  -1.23  -1.24  -0.51  -0.51	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  32.74  38.18  -2.42  -2.42  -2.51  -2.51	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.11  32.74  38.37  -2.42  -2.41  -2.51  -2.41	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.36  16.26  -0.92  -0.92   2.84   2.84	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.21   8.57   0.34   0.34  -2.15  -2.15	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  15.56  15.57  -2.25  -2.25   0.80   0.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      0      0   2.78  17.15  15.57  -2.55  -2.25  -1.97   0.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  17.77  17.70  -0.61  -0.61  -3.07  -3.07	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  14.03  13.94  -1.40  -1.40  -1.39  -1.39	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.73  11.96   0.07   0.07  -2.82  -2.83	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.12  12.02  -0.94  -0.94   0.37   0.37	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.02  11.44  -1.98  -1.98   0.95   0.96	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.02  10.42   9.75   2.19   2.21   0.65   0.64	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.01  11.73  11.76   2.21   2.21  -1.38  -1.37	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      1      1   0.04  11.73  11.73   2.21   2.22  -1.38  -1.42	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.60  13.50   0.49   0.49  -1.15  -1.15	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  24.45  24.16   0.99   0.99   0.07   0.07	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.12  15.16  16.53   2.33   2.25   1.07   0.98	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.03  15.16  15.69   2.33   2.30   1.07   1.07	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   0.17  15.16  16.54   2.33   2.25   1.07   0.92	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  19.52  20.90   1.35   1.35  -0.79  -0.79	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  15.44  10.43  -0.13  -0.13   0.98   0.98	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.73  10.77   0.89   0.89  -1.73  -1.72	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.33  11.87  10.77   0.93   0.89  -1.40  -1.72	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.03  29.65  30.84   2.19   2.20  -0.03  -0.07	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      1      1   0.05  29.65  30.94   2.19   2.20  -0.03  -0.08	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.65   9.06  -0.50  -0.50  -1.21  -1.21	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.35  12.17  -0.51  -0.51  -2.26  -2.26	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  16.31  16.17   1.48   1.48  -1.59  -1.59	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.02  19.34  19.21   0.14   0.13   0.26   0.24	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.00  19.34  19.20   0.14   0.14   0.26   0.26	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  19.02  18.91   1.89   1.89  -1.51  -1.51	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.03  15.03  13.93  -2.03  -2.02   3.09   3.12	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  16.38  16.70  -2.38  -2.38   0.72   0.72	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.12  12.00  18.96  -2.10  -2.09   1.36   1.25	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.62  11.58  -1.15  -1.15  -2.00  -2.00	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   4.08  11.62  76.27  -1.15   1.53  -2.00   1.09	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   4.04  11.62  76.12  -1.15   1.53  -2.00   1.03	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      0      0   4.01  67.70  11.58   1.52  -1.15   1.00  -2.00	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.09  67.70  76.27   1.52   1.53   1.00   1.09	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   0.03  67.70  76.12   1.52   1.53   1.00   1.03	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.12  14.10  17.21  -2.41  -2.40  -2.21  -2.33	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.42   9.53   0.06   0.06   3.05   3.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  24.17  27.42  -1.52  -1.53  -1.60  -1.60	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  14.82   9.25   0.71   0.71  -0.83  -0.83	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.29  12.23   1.27   1.27  -0.84  -0.85	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.56  10.46  -0.58  -0.58   1.02   1.02	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.23   9.83  -1.26  -1.26   0.51   0.51	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.02  10.62  10.59   0.45   0.44  -0.98  -1.00	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.07  11.89  -1.08  -1.08   0.90   0.90	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.93  14.08  -1.60  -1.60   1.79   1.79	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.60  10.53   1.20   1.20  -0.49  -0.50	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.99  10.91  -1.07  -1.07   0.05   0.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.12  15.58  13.41  -0.06   0.00  -2.79  -2.88	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.47  13.41   0.00   0.00  -2.88  -2.88	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  20.07  19.95  -0.12  -0.12  -0.80  -0.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.02  11.26  13.94   2.48   2.51  -2.61  -2.62	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.67  10.82   1.68   1.68  -2.47  -2.47	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.05  29.15  29.13   1.24   1.25   1.69   1.64	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.01  29.15  29.45   1.24   1.24   1.69   1.69	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.10  11.68  11.38  -1.16  -1.17   1.12   1.02	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.20  16.21   1.82   1.82  -0.28  -0.29	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.27  12.67  -1.28  -1.28   0.77   0.77	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.96  10.87  -0.57  -0.57  -0.90  -0.90	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.35  12.11  -0.92  -0.92   2.35   2.35	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.49   8.65  -1.08  -1.08   0.73   0.73	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.25  11.14   0.71   0.71   2.55   2.55	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  14.14  13.97  -0.88  -0.88  -1.53  -1.53	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  19.04  16.06   0.02   0.02   0.22   0.22	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.29   8.66  -0.88  -0.88   1.01   1.01	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.02  13.51  13.57   2.31   2.30   0.58   0.57	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.68  16.46  -0.58  -0.58   1.50   1.50	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  14.57  14.46  -0.88  -0.88   2.59   2.59	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.03  12.82  13.12   1.62   1.61  -0.56  -0.59	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.82  11.27  -1.03  -1.03  -0.70  -0.70	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  15.13  15.15   0.27   0.27  -2.70  -2.70	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.84  13.92   2.50   2.50  -0.30  -0.30	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.01  11.13   8.90   1.29   1.29   2.15   2.15	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.09  38.80  40.64  -2.28  -2.25  -0.31  -0.22	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      1      1   0.05  38.80  40.43  -2.28  -2.26  -0.31  -0.36	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   0.02  38.80  40.13  -2.28  -2.27  -0.31  -0.30	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.34  10.26  -0.53  -0.53  -0.46  -0.46	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.27  13.20  -0.86  -0.86   0.33   0.33	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  16.22  18.58  -1.37  -1.37   1.88   1.88	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.56  10.53   0.23   0.23   3.02   3.02	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.89  13.52   1.04   1.04  -0.01  -0.01	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.70  12.62  -0.02  -0.02  -1.47  -1.47	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.01  10.93  10.84   0.82   0.82  -1.16  -1.16	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      0      0   1.14  12.30  12.89   0.07  -1.01  -1.11  -1.47	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.09  12.89  -1.01  -1.01  -1.47  -1.47	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  14.90  15.13  -0.51  -0.51   1.01   1.01	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.93  11.94   1.02   1.02  -2.17  -2.18	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.40  11.08  -1.04  -1.04   0.55   0.55	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.13   8.89  -1.43  -1.43   1.49   1.49	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  15.65  12.06   0.13   0.13   1.94   1.94	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  15.98  16.39   2.51   2.51  -1.92  -1.91	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.54  10.22  -1.24  -1.24   1.89   1.89	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.62   9.81  -0.81  -0.81  -1.29  -1.28	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.82  12.26  -1.57  -1.57   1.19   1.19	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.37   9.31   0.32   0.32  -0.85  -0.85	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.00  12.36  -1.90  -1.90   0.48   0.48	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.73  12.64   2.12   2.12   1.37   1.37	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.93  10.93  -2.22  -2.22   2.05   2.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  33.69  33.43  -1.35  -1.35   0.22   0.23	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.03  33.69  33.66  -1.35  -1.34   0.22   0.26	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.99  13.96  -1.61  -1.61  -2.40  -2.40	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  20.78  20.58  -0.53  -0.53  -0.44  -0.44	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      1      1   0.01  20.78  20.51  -0.53  -0.54  -0.44  -0.45	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      0      0   2.93  11.36  20.58  -0.79  -0.53   2.47  -0.44	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1     11      0      0   2.93  11.36  20.51  -0.79  -0.54   2.47  -0.45	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.59  10.30  -0.32  -0.32   2.71   2.71	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.19   8.00   1.20   1.20   2.44   2.44	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.57   8.10   0.66   0.66  -1.52  -1.52	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.02  11.14  11.15   2.19   2.18  -0.78  -0.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  14.75  14.72   0.27   0.27  -3.02  -3.02	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.03  13.67   2.06   2.06   1.23   1.23	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.01  13.03  13.70   2.06   2.06   1.23   1.24	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   0.10  13.03  13.71   2.06   2.06   1.23   1.13	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.10  11.10  -2.52  -2.52   2.82   2.83	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.29  10.91   0.95   0.95  -0.64  -0.64	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.01  11.61  -2.19  -2.19  -2.11  -2.11	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.20  10.12   8.76  -1.15  -1.01  -0.35  -0.49	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.13  11.03   0.96   0.96   0.13   0.13	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      0      0   3.02  22.07  11.03   1.23   0.96  -2.88   0.13	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.71   9.31  -0.66  -0.66   0.48   0.48	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.01  54.77  56.21  -2.21  -2.20  -0.69  -0.70	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.00  54.77  56.01  -2.21  -2.21  -0.69  -0.69	HLT_Ele8_CaloIdL_TrkIdVL_v2
      2     11      1      1   0.05  54.77  55.93  -2.21  -2.21  -0.69  -0.74	HLT_Ele8_CaloIdL_TrkIdVL_v2
      3     11      1      1   0.07  54.77  54.91  -2.21  -2.23  -0.69  -0.76	HLT_Ele8_CaloIdL_TrkIdVL_v2
      4    -11      1      1   0.01  54.77  56.04  -2.21  -2.21  -0.69  -0.68	HLT_Ele8_CaloIdL_TrkIdVL_v2
      5    -11      1      1   0.06  54.77  56.38  -2.21  -2.20  -0.69  -0.63	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.35   7.97  -0.12  -0.12   1.14   1.14	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.61  12.09   0.51   0.51   2.03   2.03	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.26  10.26   0.15   0.15  -1.63  -1.63	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.25  12.08  -0.97  -0.97   1.41   1.41	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.93  10.06  -0.10  -0.10   1.81   1.81	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.63  11.86  -2.09  -2.09   0.76   0.76	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  17.00  16.91  -0.47  -0.47   2.46   2.46	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.04  16.14  15.89   0.10   0.11   2.28   2.24	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.98  11.07  -0.97  -0.97  -0.19  -0.19	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.05  10.09  -2.07  -2.07  -2.00  -2.00	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  12.89  12.94   2.52   2.52   1.72   1.72	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.83   9.56  -1.18  -1.18   2.89   2.89	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.69  15.28   2.02   2.02   1.48   1.48	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.16  10.12  10.27  -2.32  -2.30   0.29   0.45	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  13.62   8.64  -0.93  -0.93  -0.76  -0.76	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.57  13.52  -0.27  -0.27  -0.77  -0.77	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  17.18   9.05  -0.17  -0.18   2.68   2.68	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  18.50  15.08   0.28   0.28   0.52   0.52	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  18.27  16.88  -1.45  -1.45   1.77   1.77	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.63  13.12  -0.84  -0.84  -2.88  -2.88	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.01  10.91  11.30   1.76   1.75  -0.96  -0.95	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.66  10.87   0.44   0.44  -0.45  -0.45	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  22.15  22.13  -2.23  -2.23  -0.47  -0.47	HLT_Ele8_CaloIdL_TrkIdVL_v2
      1    -11      1      1   0.09  22.15  22.18  -2.23  -2.23  -0.47  -0.38	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  10.50  10.51   2.39   2.39  -2.80  -2.80	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  11.88  11.00   1.21   1.21  -0.46  -0.46	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  18.08  13.14  -0.02  -0.02   3.03   3.03	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.10  11.41   0.99   0.99  -0.81  -0.81	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.76  10.08   1.59   1.59   0.69   0.69	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  13.39  10.26  -0.95  -0.95  -0.03  -0.03	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0    -11      1      1   0.00  11.48  11.58  -0.32  -0.32   1.60   1.60	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  15.21  16.68   1.61   1.61  -0.55  -0.55	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  12.38  12.90  -0.12  -0.12  -0.05  -0.05	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  10.67  10.54  -0.39  -0.39  -0.42  -0.42	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.02  10.01  10.06  -2.29  -2.29   2.44   2.42	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.75   9.60  -0.32  -0.32  -1.56  -1.56	HLT_Ele8_CaloIdL_TrkIdVL_v2

      0     11      1      1   0.00  16.34  12.85   0.44   0.44   2.48   2.48	HLT_Ele8_CaloIdL_TrkIdVL_v2

