   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      0      0   2.86  18.87  65.41  -1.90  -1.46   2.69  -0.14	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.08  31.90  61.11  -1.35   1.63   2.15  -1.34	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   5.13  74.59  69.38  -2.04   2.57   3.14  -0.90	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      0      0   5.30  74.59  64.83  -2.04   2.31   3.14  -0.11	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.13  11.91  44.06   0.42   1.68   2.64  -0.23	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.26  11.68  40.20  -2.29  -0.86   0.50  -2.44	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.11  52.78 104.79  -2.36  -2.18   0.54  -2.56	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   4.14  55.40  67.87  -0.75   2.17   0.78  -2.16	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      1      0   0.04  21.76  51.52  -1.82  -1.85   1.26   1.23	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      1      0   2.79  21.76  48.98  -1.82  -0.66   1.26  -2.48	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.94  11.60  45.38   1.35   1.51  -1.04   1.90	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.73  38.28  44.03  -0.40  -2.46  -0.32   2.79	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   2.85  30.64  59.64  -0.89  -0.49  -0.99   2.47	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.41  13.15  46.32  -1.14   1.24  -3.06   0.77	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

      0      0      0      0   3.04  12.74 149.22  -0.25  -0.58  -2.42   0.84	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2
      1      0      1      0   0.00  12.74 120.63  -0.25  -0.25  -2.42  -2.43	HLT_Ele8_CaloIdL_CaloIsoVL_Jet40_v2

