   itrg     id  matchmatchId     dr lep pt trg ptlep etatrg etalep phitrg phi	trigString
      0      0      1      0   0.03  16.04  16.06  -0.73  -0.72   1.60   1.63	HLT_Ele8_v2

      0      0      1      0   0.15  10.46  13.52  -0.70  -0.67  -0.80  -0.66	HLT_Ele8_v2

      0      0      1      0   0.05  14.21  13.90   1.02   1.04   2.63   2.59	HLT_Ele8_v2

      0      0      1      0   0.15  10.92  10.97   0.17   0.08   0.57   0.69	HLT_Ele8_v2

      0      0      1      0   0.03  11.60  12.33  -2.14  -2.13   2.43   2.40	HLT_Ele8_v2

      0      0      1      0   0.04  15.42  15.59   0.90   0.86   2.00   1.98	HLT_Ele8_v2

      0      0      1      0   0.10  11.38   8.23  -0.70  -0.74   1.56   1.46	HLT_Ele8_v2

      0      0      1      0   0.09  14.49  10.69   0.01   0.09  -1.60  -1.65	HLT_Ele8_v2

      0      0      1      0   0.03  12.79  12.95   0.93   0.90   2.38   2.39	HLT_Ele8_v2

      0      0      1      0   0.08  10.40   8.60   1.28   1.25   1.38   1.46	HLT_Ele8_v2

      0      0      1      0   0.07  12.59  13.17   1.07   1.00  -0.45  -0.49	HLT_Ele8_v2

      0      0      1      0   0.07  12.12   8.92   1.52   1.47   2.77   2.83	HLT_Ele8_v2

      0      0      1      0   0.11  11.47  11.07   0.84   0.86  -0.89  -0.99	HLT_Ele8_v2

      0      0      1      0   0.06  24.35  24.31   0.24   0.23  -0.19  -0.13	HLT_Ele8_v2

      0      0      1      0   0.12  12.86  11.97  -1.70  -1.73   2.43   2.31	HLT_Ele8_v2

      0      0      1      0   0.08  10.96   8.37  -1.50  -1.51  -3.03  -3.11	HLT_Ele8_v2

      0      0      1      0   0.10  19.78  19.40  -0.02  -0.08  -0.31  -0.24	HLT_Ele8_v2

      0      0      1      0   0.06  14.35  14.84  -2.27  -2.24   1.16   1.10	HLT_Ele8_v2

      0      0      1      0   0.02  29.35  29.30   0.51   0.50  -2.71  -2.73	HLT_Ele8_v2

      0      0      1      0   0.07  12.37  12.28  -1.29  -1.28   2.37   2.29	HLT_Ele8_v2

      0      0      1      0   0.07  33.67  33.16   1.81   1.83  -0.74  -0.67	HLT_Ele8_v2

      0      0      1      0   0.09  19.06  18.12   0.61   0.68  -2.87  -2.93	HLT_Ele8_v2

      0      0      1      0   0.03  18.79  18.70  -0.47  -0.46   2.89   2.86	HLT_Ele8_v2

      0      0      1      0   0.07  10.56   8.64  -1.15  -1.15   2.34   2.27	HLT_Ele8_v2

      0      0      1      0   0.02  21.95  21.60   1.28   1.29  -3.02  -3.00	HLT_Ele8_v2

      0      0      1      0   0.06  10.56   8.06  -0.56  -0.58  -2.95  -3.01	HLT_Ele8_v2

      0      0      0      0   2.83  17.41  11.97  -2.06  -2.16   0.28  -2.56	HLT_Ele8_v2

      0      0      0      0   0.52  29.89  13.12  -2.22  -2.60   0.51   0.86	HLT_Ele8_v2

      0      0      1      0   0.08  10.32   8.93   1.21   1.28   1.92   1.94	HLT_Ele8_v2

      0      0      1      0   0.12  22.62  21.17  -0.88  -0.94  -1.31  -1.21	HLT_Ele8_v2
      1      0      1      0   2.25  22.62  12.35  -0.88  -0.41  -1.31   0.88	HLT_Ele8_v2

      0      0      1      0   0.03  11.29  11.06   2.10   2.12   3.06   3.08	HLT_Ele8_v2

      0      0      1      0   0.10  20.31  19.72   0.25   0.33  -0.83  -0.76	HLT_Ele8_v2

      0      0      1      0   0.01  14.78  14.74  -2.29  -2.29   2.82   2.83	HLT_Ele8_v2

      0      0      1      0   0.02  11.44  12.86   1.89   1.91  -2.55  -2.54	HLT_Ele8_v2

      0      0      1      0   0.03  11.42  11.72  -2.42  -2.42  -1.77  -1.74	HLT_Ele8_v2

      0      0      1      0   0.06  10.09   9.81   1.28   1.28   0.16   0.09	HLT_Ele8_v2

      0      0      1      0   0.09  12.51  12.59  -2.16  -2.15   0.74   0.66	HLT_Ele8_v2

      0      0      1      0   0.08  10.77  10.31  -1.48  -1.45  -2.10  -2.17	HLT_Ele8_v2

      0      0      1      0   0.02  15.93  15.74   0.58   0.58  -3.06  -3.08	HLT_Ele8_v2

      0      0      1      0   0.10  23.44  34.12   1.75   1.73  -1.08  -1.18	HLT_Ele8_v2

      0      0      1      0   0.11  16.38  16.25  -0.07  -0.06   1.52   1.62	HLT_Ele8_v2

      0      0      1      0   0.07  13.34   9.19   1.29   1.27  -2.39  -2.46	HLT_Ele8_v2

      0      0      1      0   0.05  10.44  16.64  -1.45  -1.45   0.84   0.79	HLT_Ele8_v2

      0      0      1      0   0.06  20.48  20.45   0.18   0.17   2.77   2.71	HLT_Ele8_v2

      0      0      1      0   0.08  26.97  32.33  -2.44  -2.42   1.51   1.59	HLT_Ele8_v2

      0      0      1      0   0.03  20.10  22.55   1.91   1.90   2.57   2.54	HLT_Ele8_v2

      0      0      1      0   0.06  10.49  10.51  -1.47  -1.46   3.01   2.95	HLT_Ele8_v2

      0      0      1      0   0.17  10.26  10.85  -2.44  -2.51  -0.20  -0.35	HLT_Ele8_v2

      0      0      1      0   0.08  10.60  10.33  -2.36  -2.38   0.37   0.29	HLT_Ele8_v2

      0      0      1      0   0.07  11.75  11.92   1.21   1.19   0.23   0.29	HLT_Ele8_v2

      0      0      1      0   0.10  14.56  14.59   0.67   0.64   2.02   2.11	HLT_Ele8_v2

      0      0      1      0   0.13  11.76  11.66   0.68   0.69  -1.74  -1.60	HLT_Ele8_v2

      0      0      1      0   0.05  14.92  15.35   2.32   2.35  -0.14  -0.10	HLT_Ele8_v2

      0      0      1      0   0.05  25.28  24.97  -1.19  -1.20   0.93   0.98	HLT_Ele8_v2
      1      0      1      0   0.13  25.28  13.25  -1.19  -1.27   0.93   1.03	HLT_Ele8_v2

      0      0      1      0   0.08  22.30  21.79  -1.19  -1.21   0.83   0.75	HLT_Ele8_v2

      0      0      0      0   3.40  23.08   8.36  -2.08  -0.75  -0.52   2.63	HLT_Ele8_v2
      1      0      1      0   0.05  23.08  22.30  -2.08  -2.12  -0.52  -0.54	HLT_Ele8_v2

      0      0      1      0   0.11  11.69  10.83  -0.76  -0.85  -0.65  -0.72	HLT_Ele8_v2

      0      0      1      0   0.08  20.21  20.46  -0.83  -0.80   1.50   1.44	HLT_Ele8_v2

      0      0      1      0   0.06  11.09  10.96  -0.25  -0.29   0.45   0.40	HLT_Ele8_v2
      1      0      1      0   3.67  11.09  12.51  -0.25  -2.47   0.45  -2.48	HLT_Ele8_v2

      0      0      1      0   0.02  25.12  25.80  -2.34  -2.32  -0.73  -0.72	HLT_Ele8_v2

      0      0      1      0   0.09  10.12   8.11  -0.51  -0.46   2.19   2.12	HLT_Ele8_v2

      0      0      1      0   0.10  10.43  10.03   0.34   0.32  -2.48  -2.39	HLT_Ele8_v2

      0      0      1      0   0.07  11.55   8.26   0.88   0.87   0.41   0.33	HLT_Ele8_v2

      0      0      1      0   0.03  17.22  16.95  -2.38  -2.40   1.78   1.76	HLT_Ele8_v2

      0      0      1      0   0.07  16.44   8.71   0.55   0.54  -2.47  -2.54	HLT_Ele8_v2

      0      0      1      0   0.05  11.23  11.49  -2.00  -2.00  -1.53  -1.58	HLT_Ele8_v2

      0      0      1      0   0.08  12.66  12.07   0.40   0.47  -2.36  -2.32	HLT_Ele8_v2
      1      0      1      0   3.13  12.66   9.13   0.40   0.81  -2.36   0.82	HLT_Ele8_v2

      0      0      1      0   0.07  10.90  11.09   1.18   1.15   1.47   1.53	HLT_Ele8_v2

      0      0      1      0   0.05  11.40  11.78   2.10   2.08   2.15   2.10	HLT_Ele8_v2

      0      0      1      0   0.04  13.58  15.30  -1.80  -1.79  -2.39  -2.36	HLT_Ele8_v2

      0      0      1      0   0.06  12.53  12.19  -0.87  -0.87   2.63   2.57	HLT_Ele8_v2

      0      0      1      0   0.03  26.59  25.78  -1.65  -1.67   2.04   2.01	HLT_Ele8_v2

      0      0      1      0   0.07  27.18  27.09  -0.96  -0.95  -2.74  -2.80	HLT_Ele8_v2

      0      0      1      0   0.07  11.74   9.22  -1.14  -1.17   2.00   2.06	HLT_Ele8_v2

      0      0      1      0   0.02  14.46  14.44   2.06   2.08  -0.85  -0.84	HLT_Ele8_v2

      0      0      1      0   0.04  16.78  16.49   1.73   1.73   0.07   0.10	HLT_Ele8_v2

      0      0      1      0   0.04  10.49  10.87   1.81   1.84  -2.23  -2.25	HLT_Ele8_v2

      0      0      1      0   0.05  11.76  12.55   1.57   1.56   1.02   0.98	HLT_Ele8_v2

      0      0      1      0   0.02  38.72  37.80  -1.42  -1.41   2.41   2.43	HLT_Ele8_v2

      0      0      1      0   0.13  12.05  11.92   0.63   0.63   2.96   2.83	HLT_Ele8_v2

      0      0      1      0   0.06  11.95  11.68   1.43   1.45   1.88   1.94	HLT_Ele8_v2

      0      0      1      0   0.07  10.47  10.70   2.28   2.27  -0.09  -0.02	HLT_Ele8_v2

      0      0      1      0   0.07  16.56  15.46   0.54   0.59   2.50   2.55	HLT_Ele8_v2

      0      0      1      0   0.07  13.32  14.35   0.72   0.66   0.32   0.36	HLT_Ele8_v2

      0      0      1      0   0.10  13.13   8.80   1.28   1.25  -0.78  -0.87	HLT_Ele8_v2

      0      0      1      0   0.07  13.33   8.44  -0.91  -0.91  -0.21  -0.28	HLT_Ele8_v2

      0      0      1      0   0.06  11.42  11.66  -1.71  -1.71   0.52   0.58	HLT_Ele8_v2

      0      0      1      0   0.03  11.55  13.85   2.40   2.41   1.26   1.28	HLT_Ele8_v2

      0      0      1      0   0.04  16.00  16.62   2.34   2.30   2.02   2.04	HLT_Ele8_v2

      0      0      1      0   0.17  10.69  10.57   0.11   0.15   2.53   2.69	HLT_Ele8_v2

      0      0      1      0   0.02  14.84  15.19  -2.49  -2.48   1.52   1.51	HLT_Ele8_v2

      0      0      1      0   0.10  10.41   9.93   0.49   0.56  -2.35  -2.28	HLT_Ele8_v2

      0      0      1      0   0.06  14.17  14.32  -2.52  -2.51   1.15   1.20	HLT_Ele8_v2

      0      0      1      0   0.06  14.41  14.26   0.19   0.20   1.65   1.60	HLT_Ele8_v2

      0      0      1      0   0.07  13.81  13.56   0.78   0.78   1.03   0.96	HLT_Ele8_v2

      0      0      1      0   0.05  15.09  14.54  -2.03  -2.06   0.98   0.94	HLT_Ele8_v2

      0      0      1      0   0.09  10.12   9.97   2.11   2.12  -1.25  -1.17	HLT_Ele8_v2

      0      0      1      0   0.03  14.82  14.62  -1.06  -1.06   1.21   1.24	HLT_Ele8_v2

      0      0      1      0   0.02  10.45  11.18   2.38   2.39  -1.25  -1.23	HLT_Ele8_v2

      0      0      0      0   2.16  21.70  12.48  -0.69  -1.88  -1.46   0.34	HLT_Ele8_v2
      1      0      1      0   0.06  21.70  21.30  -0.69  -0.70  -1.46  -1.52	HLT_Ele8_v2

      0      0      1      0   0.02  28.49  31.44   2.07   2.09   1.94   1.96	HLT_Ele8_v2

      0      0      1      0   0.04  10.04  10.00   2.23   2.26   1.65   1.62	HLT_Ele8_v2

      0      0      1      0   0.07  13.20  13.15   0.02   0.05   2.95   2.89	HLT_Ele8_v2

      0      0      1      0   0.05  16.49   8.11   1.15   1.11   2.66   2.61	HLT_Ele8_v2

      0      0      1      0   0.12  12.48  12.47  -2.06  -2.07  -0.51  -0.39	HLT_Ele8_v2

      0      0      1      0   0.06  14.50   9.40  -1.18  -1.15  -0.75  -0.69	HLT_Ele8_v2

      0      0      1      0   0.06  13.18  13.18   0.78   0.75   2.32   2.27	HLT_Ele8_v2

      0      0      1      0   0.08  12.74  12.58  -0.65  -0.64  -2.63  -2.55	HLT_Ele8_v2

      0      0      1      0   0.04  18.35  19.37  -1.40  -1.41  -1.36  -1.41	HLT_Ele8_v2

      0      0      1      0   0.06  12.33   8.89   0.32   0.31  -0.62  -0.56	HLT_Ele8_v2

      0      0      1      0   0.09  10.01   8.93   0.66   0.61  -0.16  -0.08	HLT_Ele8_v2

      0      0      1      0   0.07  10.25  10.03  -1.73  -1.75   2.52   2.59	HLT_Ele8_v2

      0      0      1      0   0.07  11.24   8.75  -0.26  -0.26  -2.05  -2.12	HLT_Ele8_v2

      0      0      1      0   0.04  12.46  12.37   0.67   0.67  -1.07  -1.11	HLT_Ele8_v2

      0      0      0      0   2.72  16.45   8.96   0.98   0.48   1.97  -1.64	HLT_Ele8_v2

      0      0      1      0   0.04  14.54  14.43   0.01   0.05   2.53   2.55	HLT_Ele8_v2

      0      0      1      0   0.04  13.93  13.98  -1.95  -1.95   1.12   1.08	HLT_Ele8_v2
      1      0      1      0   2.81  13.93   8.03  -1.95  -2.38   1.12  -1.65	HLT_Ele8_v2

      0      0      1      0   0.03  21.77  26.22  -1.65  -1.64   2.18   2.15	HLT_Ele8_v2

      0      0      1      0   0.06  12.02  11.78   1.25   1.27  -1.43  -1.38	HLT_Ele8_v2

      0      0      1      0   0.05  12.75  10.81  -0.28  -0.25   2.82   2.77	HLT_Ele8_v2

      0      0      1      0   0.14  12.24  12.26  -0.58  -0.56  -1.06  -1.19	HLT_Ele8_v2

      0      0      1      0   0.08  10.16   9.95   0.84   0.86  -1.78  -1.86	HLT_Ele8_v2

      0      0      1      0   0.07  12.86  12.62  -0.59  -0.59  -1.54  -1.61	HLT_Ele8_v2

      0      0      1      0   0.06  12.30   9.96  -0.85  -0.88  -1.75  -1.80	HLT_Ele8_v2

      0      0      1      0   0.08  13.89   8.32   0.90   0.91  -2.23  -2.31	HLT_Ele8_v2

      0      0      0      0   3.60  16.81  43.25  -2.09   0.04  -2.88   0.02	HLT_Ele8_v2

      0      0      1      0   0.08  11.30   9.10   0.85   0.87  -2.66  -2.73	HLT_Ele8_v2

      0      0      1      0   0.07  16.98  16.94   0.85   0.83  -2.25  -2.32	HLT_Ele8_v2

      0      0      1      0   0.07  10.01   9.30  -1.54  -1.54   2.75   2.68	HLT_Ele8_v2

      0      0      1      0   0.10  13.21   9.31   0.17   0.09  -0.61  -0.67	HLT_Ele8_v2

      0      0      1      0   0.05  11.04  10.98  -0.15  -0.16   1.15   1.20	HLT_Ele8_v2

      0      0      1      0   0.09  10.60  10.77   1.42   1.39   3.05   3.14	HLT_Ele8_v2

      0      0      1      0   0.03  10.37  11.50   1.94   1.96   2.63   2.61	HLT_Ele8_v2

      0      0      1      0   0.08  14.76  14.48   0.24   0.26  -2.70  -2.77	HLT_Ele8_v2

      0      0      1      0   0.06  14.28  14.31  -2.39  -2.39   1.88   1.94	HLT_Ele8_v2

      0      0      1      0   0.16  10.81  10.98   2.33   2.32  -1.84  -1.68	HLT_Ele8_v2

      0      0      1      0   0.07  12.12  11.85   0.60   0.64  -1.05  -1.00	HLT_Ele8_v2

      0      0      1      0   0.10  31.18  30.67   0.20   0.26  -0.51  -0.44	HLT_Ele8_v2

      0      0      1      0   0.05  12.80  12.79  -1.20  -1.18  -1.43  -1.47	HLT_Ele8_v2

      0      0      1      0   0.09  12.79  12.27  -0.71  -0.78   0.34   0.41	HLT_Ele8_v2

      0      0      1      0   0.07  13.31  12.78  -0.71  -0.76   1.76   1.71	HLT_Ele8_v2

      0      0      1      0   0.01  28.43  30.11  -1.90  -1.90  -2.88  -2.87	HLT_Ele8_v2

      0      0      0      0   3.29  28.65   8.62  -1.82  -0.47   0.83  -2.45	HLT_Ele8_v2
      1      0      1      0   0.07  28.65  28.96  -1.82  -1.84   0.83   0.76	HLT_Ele8_v2

      0      0      1      0   0.09  17.29  16.72  -1.46  -1.45  -0.22  -0.31	HLT_Ele8_v2

      0      0      1      0   0.05  14.93  12.70   0.64   0.63  -2.96  -3.01	HLT_Ele8_v2

      0      0      1      0   0.02  18.83  18.40  -1.54  -1.56   0.40   0.41	HLT_Ele8_v2

      0      0      1      0   0.04  12.61  12.74   0.48   0.45   1.37   1.34	HLT_Ele8_v2

      0      0      0      0   4.59  16.00  13.19   2.01  -1.46   0.78  -2.22	HLT_Ele8_v2
      1      0      1      0   0.01  16.00  15.44   2.01   2.03   0.78   0.79	HLT_Ele8_v2

      0      0      1      0   0.07  11.80  11.45  -1.45  -1.46   0.34   0.28	HLT_Ele8_v2

      0      0      1      0   0.10  12.91  12.61   0.68   0.71   0.29   0.38	HLT_Ele8_v2

      0      0      1      0   0.14  15.07  15.11  -0.23  -0.18   2.99   3.12	HLT_Ele8_v2

      0      0      1      0   0.08  10.39   9.61   1.62   1.64   0.07   0.14	HLT_Ele8_v2

      0      0      1      0   0.02  12.56  12.46   1.46   1.46   2.05   2.03	HLT_Ele8_v2

      0      0      0      0   3.01  12.57  12.46   2.14   1.46  -0.90   2.03	HLT_Ele8_v2

      0      0      1      0   0.06  11.45   8.45  -0.43  -0.45   1.00   1.05	HLT_Ele8_v2

      0      0      1      0   0.07  18.11  11.33  -0.28  -0.22   1.11   1.15	HLT_Ele8_v2

      0      0      1      0   0.02  29.38  31.98   1.97   1.98  -0.33  -0.35	HLT_Ele8_v2

      0      0      1      0   0.14  13.53  13.36  -0.03  -0.01   2.60   2.46	HLT_Ele8_v2

      0      0      1      0   0.07  10.66   9.42   0.26   0.30   2.56   2.50	HLT_Ele8_v2

      0      0      1      0   0.06  11.66  12.97  -1.41  -1.41  -1.57  -1.51	HLT_Ele8_v2

      0      0      1      0   0.05  12.57  11.33  -1.60  -1.59  -2.90  -2.86	HLT_Ele8_v2

      0      0      1      0   0.06  33.60  31.89  -1.24  -1.29   1.75   1.72	HLT_Ele8_v2

      0      0      1      0   0.06  29.35  28.08  -0.80  -0.85  -0.49  -0.51	HLT_Ele8_v2

      0      0      1      0   0.10  13.32  10.96   0.05  -0.02   0.13   0.20	HLT_Ele8_v2

      0      0      1      0   0.14  11.32  11.18   0.45   0.46  -2.20  -2.33	HLT_Ele8_v2

      0      0      1      0   0.08  15.82  12.45  -1.53  -1.56  -2.59  -2.66	HLT_Ele8_v2

      0      0      1      0   0.12  10.68  10.64   1.22   1.22   1.14   1.26	HLT_Ele8_v2

      0      0      1      0   0.07  16.13  16.41  -1.60  -1.63   0.26   0.32	HLT_Ele8_v2

      0      0      1      0   0.09  11.29  10.84  -2.05  -2.09   2.33   2.26	HLT_Ele8_v2

      0      0      1      0   0.11  11.26  11.02   0.18   0.27  -0.53  -0.46	HLT_Ele8_v2

      0      0      1      0   0.10  15.38  15.48  -1.97  -1.97   2.57   2.67	HLT_Ele8_v2

      0      0      1      0   0.10  13.50  13.04  -2.19  -2.22   0.86   0.95	HLT_Ele8_v2

      0      0      1      0   0.09  10.41   8.38  -1.19  -1.20   2.07   1.98	HLT_Ele8_v2

      0      0      1      0   0.06  21.96  21.84   1.96   1.96  -0.00  -0.06	HLT_Ele8_v2

      0      0      1      0   0.03  14.12  14.11   1.21   1.20  -1.45  -1.42	HLT_Ele8_v2

      0      0      1      0   0.11  12.23   8.38  -0.60  -0.66  -1.98  -2.07	HLT_Ele8_v2

      0      0      1      0   0.03  18.61  18.71  -1.31  -1.30  -0.47  -0.45	HLT_Ele8_v2
      1      0      1      0   3.27  18.61  10.54  -1.31   0.63  -0.47   2.16	HLT_Ele8_v2

      0      0      1      0   0.04  12.41  13.41   1.92   1.93  -2.65  -2.61	HLT_Ele8_v2

      0      0      0      0   2.67  28.00   8.34   0.23  -0.95  -0.08  -2.48	HLT_Ele8_v2
      1      0      1      0   0.06  28.00  28.05   0.23   0.18  -0.08  -0.04	HLT_Ele8_v2

      0      0      1      0   0.06  10.14  14.75   2.32   2.34  -1.62  -1.68	HLT_Ele8_v2

      0      0      1      0   0.08  11.12  10.44   0.55   0.60  -1.32  -1.25	HLT_Ele8_v2

      0      0      1      0   0.05  12.27  12.00   1.25   1.26   2.12   2.07	HLT_Ele8_v2

      0      0      1      0   0.06  13.01  12.88  -0.29  -0.30   3.10  -3.13	HLT_Ele8_v2

      0      0      1      0   0.08  10.30  11.22   0.04   0.09  -2.92  -2.99	HLT_Ele8_v2

      0      0      1      0   0.06  20.45  20.61  -1.57  -1.57   0.32   0.38	HLT_Ele8_v2

      0      0      1      0   0.06  15.48  15.59   2.55   2.56   2.77   2.82	HLT_Ele8_v2

      0      0      1      0   0.01  18.71  18.45   1.33   1.34  -1.13  -1.13	HLT_Ele8_v2

      0      0      1      0   0.01  31.39  31.20  -2.52  -2.53  -2.96  -2.95	HLT_Ele8_v2

      0      0      1      0   0.09  17.58  17.05   1.32   1.35  -3.00  -2.91	HLT_Ele8_v2

      0      0      1      0   0.09  11.75   8.64   0.11   0.14   0.29   0.20	HLT_Ele8_v2

      0      0      1      0   0.06  14.64   9.77   1.03   1.06   0.20   0.14	HLT_Ele8_v2

      0      0      0      0   3.01  18.86  34.22  -0.02  -2.13   0.90  -1.25	HLT_Ele8_v2
      1      0      0      0   3.16  18.86  10.94  -0.02   2.14   0.90  -3.07	HLT_Ele8_v2

      0      0      1      0   0.09  34.26  34.22  -2.13  -2.13  -1.33  -1.25	HLT_Ele8_v2
      1      0      1      0   4.61  34.26  10.94  -2.13   2.14  -1.33  -3.07	HLT_Ele8_v2

      0      0      1      0   0.06  25.41  25.20   0.18   0.17   2.08   2.02	HLT_Ele8_v2

      0      0      1      0   0.09  11.82  10.51  -1.01  -1.09  -1.28  -1.33	HLT_Ele8_v2

      0      0      1      0   0.04  17.65  17.66   0.90   0.89   0.77   0.73	HLT_Ele8_v2

      0      0      1      0   0.01  22.38  23.75  -2.20  -2.20   2.14   2.13	HLT_Ele8_v2

      0      0      1      0   0.12  10.03  12.43  -1.61  -1.62  -1.86  -1.97	HLT_Ele8_v2

      0      0      1      0   0.08  10.08  10.02   0.11   0.09   2.60   2.52	HLT_Ele8_v2

      0      0      1      0   0.01  20.12  19.74   0.99   1.01   3.07   3.07	HLT_Ele8_v2

      0      0      1      0   0.10  10.19   9.92  -0.60  -0.63  -2.35  -2.25	HLT_Ele8_v2

      0      0      1      0   0.02  14.26  14.43   1.32   1.33  -1.45  -1.43	HLT_Ele8_v2

      0      0      1      0   0.07  10.39  10.34   0.81   0.80  -0.93  -0.87	HLT_Ele8_v2

      0      0      0      0   3.17  33.19  19.59   0.20   1.14   1.55  -1.47	HLT_Ele8_v2
      1      0      1      0   0.06  33.19  33.05   0.20   0.14   1.55   1.56	HLT_Ele8_v2

      0      0      1      0   0.20  10.31   9.77  -0.74  -0.80   1.61   1.80	HLT_Ele8_v2

      0      0      1      0   0.06  23.21  22.75  -0.36  -0.40   0.25   0.29	HLT_Ele8_v2

      0      0      1      0   0.07  10.12   8.53   1.20   1.23  -1.64  -1.58	HLT_Ele8_v2

      0      0      1      0   0.09  12.69  13.22  -2.02  -1.98  -3.04  -2.96	HLT_Ele8_v2

      0      0      1      0   0.02  14.71  14.88   2.43   2.44  -3.14  -3.12	HLT_Ele8_v2

      0      0      1      0   0.15  10.23   9.67  -2.05  -2.10   2.37   2.23	HLT_Ele8_v2

      0      0      1      0   0.04  16.00  15.92   0.38   0.37  -0.08  -0.12	HLT_Ele8_v2

      0      0      1      0   0.04  13.39  13.84  -2.08  -2.06   0.68   0.72	HLT_Ele8_v2

      0      0      1      0   0.08  12.08  11.99  -0.35  -0.37   2.35   2.27	HLT_Ele8_v2

      0      0      1      0   0.07  12.82  12.56  -0.28  -0.29   2.49   2.56	HLT_Ele8_v2

      0      0      1      0   0.09  15.57   9.05   0.51   0.59  -0.31  -0.26	HLT_Ele8_v2

      0      0      1      0   0.07  13.11  10.16  -0.97  -0.95   0.50   0.44	HLT_Ele8_v2

      0      0      1      0   0.04  10.27  11.64   2.40   2.44  -1.44  -1.46	HLT_Ele8_v2

      0      0      1      0   0.07  13.20   8.10   0.42   0.40  -2.17  -2.23	HLT_Ele8_v2

      0      0      1      0   0.13  10.22  10.42  -2.48  -2.47   2.98   3.11	HLT_Ele8_v2

      0      0      1      0   0.11  16.62  17.22  -1.85  -1.84  -1.76  -1.66	HLT_Ele8_v2

      0      0      1      0   0.09  11.23   9.05   0.07   0.11   1.75   1.83	HLT_Ele8_v2

      0      0      1      0   0.07  10.38   9.96   1.76   1.76   0.54   0.48	HLT_Ele8_v2

      0      0      1      0   0.05  11.11  10.99  -1.28  -1.29   1.24   1.18	HLT_Ele8_v2

      0      0      1      0   0.13  13.52  15.15   2.08   2.08  -1.83  -1.70	HLT_Ele8_v2

      0      0      1      0   0.08  10.68  10.69  -0.65  -0.64  -3.10  -3.02	HLT_Ele8_v2
      1      0      1      0   4.25  10.68  16.37  -0.65   2.35  -3.10   0.18	HLT_Ele8_v2

      0      0      0      0   4.28  13.64  10.69   2.34  -0.64   0.19  -3.02	HLT_Ele8_v2
      1      0      1      0   0.02  13.64  16.37   2.34   2.35   0.19   0.18	HLT_Ele8_v2

      0      0      1      0   0.08  11.74  11.56  -0.19  -0.19  -1.57  -1.49	HLT_Ele8_v2

      0      0      1      0   0.02  12.77  13.03  -1.92  -1.94   2.06   2.08	HLT_Ele8_v2

      0      0      1      0   0.17  13.52  16.82  -2.44  -2.44   2.72   2.55	HLT_Ele8_v2

      0      0      1      0   0.06  13.75  13.47   0.53   0.55   0.52   0.58	HLT_Ele8_v2

      0      0      1      0   0.03  10.55  10.99  -2.31  -2.32  -1.67  -1.70	HLT_Ele8_v2

      0      0      1      0   0.10  10.17  10.01  -1.23  -1.25  -0.51  -0.61	HLT_Ele8_v2
      1      0      1      0   4.12  10.17  16.53  -1.23   1.84  -0.51   3.03	HLT_Ele8_v2

      0      0      1      0   0.03  24.52  24.04   2.04   2.06   0.86   0.87	HLT_Ele8_v2

      0      0      1      0   0.05  45.29  43.83   0.65   0.69  -0.78  -0.79	HLT_Ele8_v2

      0      0      1      0   0.03  10.76  11.85   1.60   1.62   1.44   1.46	HLT_Ele8_v2

      0      0      1      0   0.12  16.75   8.48   0.11   0.04   0.40   0.31	HLT_Ele8_v2

      0      0      1      0   0.05  32.74  39.39  -2.42  -2.39  -2.51  -2.55	HLT_Ele8_v2

      0      0      1      0   0.02  12.36  16.30  -0.92  -0.92   2.84   2.85	HLT_Ele8_v2

      0      0      1      0   0.08  10.21   8.60   0.34   0.33  -2.15  -2.07	HLT_Ele8_v2

      0      0      0      0   2.84  15.56  17.36  -2.25  -2.54   0.80  -2.03	HLT_Ele8_v2
      1      0      1      0   0.02  15.56  15.74  -2.25  -2.24   0.80   0.78	HLT_Ele8_v2

      0      0      1      0   0.07  17.15  17.36  -2.55  -2.54  -1.97  -2.03	HLT_Ele8_v2
      1      0      1      0   2.76  17.15  15.74  -2.55  -2.24  -1.97   0.78	HLT_Ele8_v2

      0      0      1      0   0.06  17.77  18.08  -0.61  -0.57  -3.07  -3.12	HLT_Ele8_v2

      0      0      1      0   0.06  10.93  10.74  -1.90  -1.92  -2.52  -2.46	HLT_Ele8_v2

      0      0      0      0   3.68  20.10  19.94   0.47  -2.10  -0.73   1.91	HLT_Ele8_v2

      0      0      1      0   0.11  19.68  19.94  -2.11  -2.10   1.81   1.91	HLT_Ele8_v2

      0      0      1      0   0.05  14.03  13.44  -1.40  -1.44  -1.39  -1.36	HLT_Ele8_v2

      0      0      1      0   0.07  11.19  12.93   1.91   1.90   0.65   0.58	HLT_Ele8_v2

      0      0      1      0   0.05  13.73  11.94   0.07   0.09  -2.82  -2.78	HLT_Ele8_v2

      0      0      1      0   0.09  12.12  12.19  -0.94  -0.92   0.37   0.29	HLT_Ele8_v2

      0      0      1      0   0.06  11.62  11.96   1.27   1.26   1.61   1.67	HLT_Ele8_v2
