tb  1  0     0.0    0.0    1.0 1400.0 1400.0  0.907 0.108E-05 0.788E-03 0.364E-05 0.552E-03 3.3685 0.108E-05 0.364E-05
tb  1  0     0.0    0.0    1.0 1410.0 1410.0  0.907 0.975E-06 0.788E-03 0.332E-05 0.552E-03 3.4012 0.976E-06 0.332E-05
tb  1  0     0.0    0.0    1.0 1420.0 1420.0  0.907 0.880E-06 0.788E-03 0.303E-05 0.552E-03 3.4459 0.880E-06 0.303E-05
tb  1  0     0.0    0.0    1.0 1430.0 1430.0  0.907 0.793E-06 0.788E-03 0.276E-05 0.550E-03 3.4824 0.794E-06 0.276E-05
tb  1  0     0.0    0.0    1.0 1440.0 1440.0  0.907 0.715E-06 0.788E-03 0.252E-05 0.549E-03 3.5205 0.716E-06 0.252E-05
tb  1  0     0.0    0.0    1.0 1450.0 1450.0  0.907 0.645E-06 0.788E-03 0.230E-05 0.692E-03 3.5609 0.645E-06 0.230E-05
tb  1  0     0.0    0.0    1.0 1460.0 1460.0  0.907 0.582E-06 0.788E-03 0.209E-05 0.548E-03 3.5936 0.582E-06 0.209E-05
tb  1  0     0.0    0.0    1.0 1470.0 1470.0  0.907 0.524E-06 0.788E-03 0.191E-05 0.546E-03 3.6339 0.524E-06 0.191E-05
tb  1  0     0.0    0.0    1.0 1480.0 1480.0  0.907 0.473E-06 0.788E-03 0.173E-05 0.546E-03 3.6710 0.473E-06 0.174E-05
tb  1  0     0.0    0.0    1.0 1490.0 1490.0  0.907 0.426E-06 0.788E-03 0.159E-05 0.545E-03 3.7241 0.426E-06 0.159E-05
tb  1  0     0.0    0.0    1.0 1500.0 1500.0  0.907 0.384E-06 0.788E-03 0.144E-05 0.544E-03 3.7652 0.384E-06 0.145E-05
tb  1  0     0.0    0.0    1.0 1510.0 1510.0  0.907 0.346E-06 0.788E-03 0.132E-05 0.543E-03 3.8071 0.347E-06 0.132E-05
tb  1  0     0.0    0.0    1.0 1520.0 1520.0  0.907 0.313E-06 0.788E-03 0.120E-05 0.542E-03 3.8481 0.313E-06 0.120E-05
tb  1  0     0.0    0.0    1.0 1530.0 1530.0  0.907 0.282E-06 0.788E-03 0.110E-05 0.542E-03 3.8935 0.282E-06 0.110E-05
tb  1  0     0.0    0.0    1.0 1540.0 1540.0  0.907 0.255E-06 0.788E-03 0.100E-05 0.541E-03 3.9369 0.255E-06 0.100E-05
tb  1  0     0.0    0.0    1.0 1550.0 1550.0  0.907 0.230E-06 0.788E-03 0.914E-06 0.540E-03 3.9813 0.230E-06 0.915E-06
tb  1  0     0.0    0.0    1.0 1560.0 1560.0  0.907 0.207E-06 0.787E-03 0.837E-06 0.538E-03 4.0400 0.207E-06 0.837E-06
tb  1  0     0.0    0.0    1.0 1570.0 1570.0  0.907 0.187E-06 0.787E-03 0.764E-06 0.538E-03 4.0889 0.187E-06 0.764E-06
tb  1  0     0.0    0.0    1.0 1580.0 1580.0  0.907 0.168E-06 0.787E-03 0.697E-06 0.536E-03 4.1367 0.169E-06 0.697E-06
tb  1  0     0.0    0.0    1.0 1590.0 1590.0  0.907 0.152E-06 0.787E-03 0.635E-06 0.536E-03 4.1844 0.152E-06 0.636E-06
tb  1  0     0.0    0.0    1.0 1600.0 1600.0  0.907 0.137E-06 0.787E-03 0.579E-06 0.535E-03 4.2340 0.137E-06 0.580E-06
tb  1  0     0.0    0.0    1.0 1610.0 1610.0  0.907 0.123E-06 0.787E-03 0.529E-06 0.534E-03 4.2854 0.123E-06 0.529E-06
tb  1  0     0.0    0.0    1.0 1620.0 1620.0  0.907 0.111E-06 0.787E-03 0.483E-06 0.533E-03 4.3455 0.111E-06 0.483E-06
tb  1  0     0.0    0.0    1.0 1630.0 1630.0  0.907 0.100E-06 0.787E-03 0.441E-06 0.532E-03 4.4046 0.100E-06 0.441E-06
tb  1  0     0.0    0.0    1.0 1640.0 1640.0  0.907 0.901E-07 0.787E-03 0.402E-06 0.784E-03 4.4652 0.902E-07 0.403E-06
tb  1  0     0.0    0.0    1.0 1650.0 1650.0  0.907 0.811E-07 0.787E-03 0.366E-06 0.551E-03 4.5137 0.812E-07 0.366E-06
tb  1  0     0.0    0.0    1.0 1660.0 1660.0  0.907 0.730E-07 0.787E-03 0.335E-06 0.777E-03 4.5888 0.731E-07 0.335E-06
tb  1  0     0.0    0.0    1.0 1670.0 1670.0  0.907 0.657E-07 0.787E-03 0.307E-06 0.254E-02 4.6701 0.658E-07 0.307E-06
tb  1  0     0.0    0.0    1.0 1680.0 1680.0  0.907 0.591E-07 0.787E-03 0.280E-06 0.232E-02 4.7342 0.592E-07 0.280E-06
tb  1  0     0.0    0.0    1.0 1690.0 1690.0  0.907 0.532E-07 0.787E-03 0.259E-06 0.487E-02 4.8725 0.532E-07 0.259E-06
tb  1  0     0.0    0.0    1.0 1700.0 1700.0  0.907 0.478E-07 0.787E-03 0.232E-06 0.779E-03 4.8461 0.478E-07 0.232E-06
tb  1  0     0.0    0.0    1.0 1710.0 1710.0  0.907 0.430E-07 0.787E-03 0.216E-06 0.443E-02 5.0254 0.430E-07 0.216E-06
tb  1  0     0.0    0.0    1.0 1720.0 1720.0  0.907 0.386E-07 0.787E-03 0.196E-06 0.353E-02 5.0767 0.387E-07 0.196E-06
tb  1  0     0.0    0.0    1.0 1730.0 1730.0  0.907 0.347E-07 0.787E-03 0.175E-06 0.524E-03 5.0396 0.347E-07 0.175E-06
tb  1  0     0.0    0.0    1.0 1740.0 1740.0  0.907 0.312E-07 0.787E-03 0.159E-06 0.523E-03 5.1120 0.312E-07 0.159E-06
tb  1  0     0.0    0.0    1.0 1750.0 1750.0  0.907 0.280E-07 0.786E-03 0.145E-06 0.523E-03 5.1902 0.280E-07 0.145E-06
tb  1  0     0.0    0.0    1.0 1760.0 1760.0  0.907 0.251E-07 0.786E-03 0.132E-06 0.522E-03 5.2627 0.251E-07 0.132E-06
tb  1  0     0.0    0.0    1.0 1770.0 1770.0  0.907 0.226E-07 0.786E-03 0.120E-06 0.521E-03 5.3370 0.226E-07 0.120E-06
tb  1  0     0.0    0.0    1.0 1780.0 1780.0  0.907 0.202E-07 0.786E-03 0.110E-06 0.519E-03 5.4377 0.202E-07 0.110E-06
tb  1  0     0.0    0.0    1.0 1790.0 1790.0  0.907 0.181E-07 0.786E-03 0.100E-06 0.518E-03 5.5176 0.182E-07 0.100E-06
tb  1  0     0.0    0.0    1.0 1800.0 1800.0  0.907 0.163E-07 0.786E-03 0.911E-07 0.517E-03 5.6020 0.163E-07 0.912E-07
tb  1  0     0.0    0.0    1.0 1810.0 1810.0  0.907 0.146E-07 0.786E-03 0.830E-07 0.516E-03 5.6895 0.146E-07 0.830E-07
tb  1  0     0.0    0.0    1.0 1820.0 1820.0  0.907 0.131E-07 0.786E-03 0.754E-07 0.515E-03 5.7749 0.131E-07 0.755E-07
